"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20200512","CVE-2020-1108","4556441",".NET Core & .NET Framework Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Issuing CNA","Important","Denial of Service",""
"20200512","CVE-2020-1108","4556441",".NET Core & .NET Framework Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Issuing CNA","Important","Denial of Service",""
"20200512","CVE-2020-1108","4556441",".NET Core & .NET Framework Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Issuing CNA","Important","Denial of Service",""
"20210923","CVE-2021-36960","5005568","Windows SMB Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-36960","5005568","Windows SMB Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-36960","5005568","Windows SMB Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-36960","5005568","Windows SMB Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-38628","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-38628","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-38628","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-38628","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36954","5005568","Windows Bind Filter Driver Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36954","5005568","Windows Bind Filter Driver Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36954","5005568","Windows Bind Filter Driver Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36954","5005568","Windows Bind Filter Driver Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36959","5005568","Windows Authenticode Spoofing Vulnerability","Windows Server 2019","Microsoft","Important","Spoofing",""
"20210923","CVE-2021-36959","5005568","Windows Authenticode Spoofing Vulnerability","Windows Server 2019","Microsoft","Important","Spoofing",""
"20210923","CVE-2021-36959","5005568","Windows Authenticode Spoofing Vulnerability","Windows Server 2019","Microsoft","Important","Spoofing",""
"20210923","CVE-2021-36959","5005568","Windows Authenticode Spoofing Vulnerability","Windows Server 2019","Microsoft","Important","Spoofing",""
"20231114","CVE-2023-36395","5032196","Windows Deployment Services Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231114","CVE-2023-36395","5032196","Windows Deployment Services Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231114","CVE-2023-36395","5032196","Windows Deployment Services Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231114","CVE-2023-36395","5032196","Windows Deployment Services Denial of Service Vulnerability","Windows Server 2019","Microsoft","Important","Denial of Service",""
"20231212","CVE-2023-36011","5033371","Win32k Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20231212","CVE-2023-36011","5033371","Win32k Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20231212","CVE-2023-36011","5033371","Win32k Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20231212","CVE-2023-36011","5033371","Win32k Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36969","5005568","Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-36969","5005568","Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-36969","5005568","Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20210923","CVE-2021-36969","5005568","Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability","Windows Server 2019","Microsoft","Important","Information Disclosure",""
"20231114","CVE-2023-36017","5032196","Windows Scripting Engine Memory Corruption Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231114","CVE-2023-36017","5032196","Windows Scripting Engine Memory Corruption Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231114","CVE-2023-36017","5032196","Windows Scripting Engine Memory Corruption Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231114","CVE-2023-36017","5032196","Windows Scripting Engine Memory Corruption Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20230613","CVE-2023-32030","5027536",".NET and Visual Studio Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20230613","CVE-2023-32030","5027536",".NET and Visual Studio Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20230613","CVE-2023-32030","5027536",".NET and Visual Studio Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20230613","CVE-2023-32030","5027536",".NET and Visual Studio Denial of Service Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Denial of Service",""
"20210923","CVE-2021-36964","5005568","Windows Event Tracing Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36964","5005568","Windows Event Tracing Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36964","5005568","Windows Event Tracing Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-36964","5005568","Windows Event Tracing Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20231114","CVE-2023-36792","5030178","Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231114","CVE-2023-36792","5030178","Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231114","CVE-2023-36792","5030178","Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231114","CVE-2023-36792","5030178","Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20200811","CVE-2020-1046","4570505",".NET Framework Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Issuing CNA","Critical","Remote Code Execution",""
"20200811","CVE-2020-1046","4570505",".NET Framework Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Issuing CNA","Critical","Remote Code Execution",""
"20200811","CVE-2020-1046","4570505",".NET Framework Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Issuing CNA","Critical","Remote Code Execution",""
"20200811","CVE-2020-1046","4570505",".NET Framework Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Issuing CNA","Critical","Remote Code Execution",""
"20210923","CVE-2021-38638","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-38638","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-38638","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20210923","CVE-2021-38638","5005568","Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability","Windows Server 2019","Microsoft","Important","Elevation of Privilege",""
"20231212","CVE-2023-35639","5033371","Microsoft ODBC Driver Remote Code Execution Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231212","CVE-2023-35639","5033371","Microsoft ODBC Driver Remote Code Execution Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231212","CVE-2023-35639","5033371","Microsoft ODBC Driver Remote Code Execution Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20231212","CVE-2023-35639","5033371","Microsoft ODBC Driver Remote Code Execution Vulnerability","Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20230629","CVE-2023-24895","5027536",".NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20230629","CVE-2023-24895","5027536",".NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20230629","CVE-2023-24895","5027536",".NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
"20230629","CVE-2023-24895","5027536",".NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability","Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019","Microsoft","Important","Remote Code Execution",""
Windows Exploit Suggester 1.04 ( https://github.com/bitsadmin/wesng/ )
[+] Parsing systeminfo output
[+] Operating System
    - Name: Windows Server 2019
    - Generation: 2019
    - Build: 17763
    - Version: 1809
    - Architecture: x64-based
    - Installed hotfixes (3): KB4514366, KB4512577, KB4512578
[+] Loading definitions
    - Creation date of definitions: 20240105
[+] Determining missing patches
[+] Filtering duplicate vulnerabilities
[!] Found vulnerabilities!

Date: 20210923
CVE: CVE-2021-36959
KB: KB5005568
Title: Windows Authenticode Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36959
KB: KB5005568
Title: Windows Authenticode Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36959
KB: KB5005568
Title: Windows Authenticode Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36959
KB: KB5005568
Title: Windows Authenticode Spoofing Vulnerability
